"record_id","street_num","street_dir","street_name","street_type","record_type","task","status","record_status_date","parcel_id","geom"
"ANN2004-01873","15942","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","6/10/2021 00:00:00","22008249-51","0101000020E61000003ABE00F903CD54C0BF636FA68F324540"
"ANN2004-01875","15621","W","WARREN",,"Commercial Inspection","Issue CofC","Issued","5/7/2022 00:00:00","22000052-4","0101000020E6100000E52C57EBAACC54C0481B327FF42B4540"
"ANN2004-01883","14501",,"MACK",,"Commercial Inspection","Issue CofC","Issued","31/8/2022 00:00:00","21001365.","0101000020E610000024B2C093EBBC54C03E52C58E85314540"
"ANN2004-01887","880","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","10/6/2019 00:00:00","02002501.","0101000020E6100000DAA2E9A053C754C088F86F377C354540"
"ANN2004-01891","9000","","HAYES","","Commercial Inspection","Issue CofC","Issued","5/10/2021 00:00:00","21004375-6","0101000020E61000009D63978AB2BD54C074E42C2DDA334540"
"ANN2004-01898","7621","","DIX","","Commercial Inspection","Issue CofC","Issued","30/8/2021 00:00:00","18001466-9","0101000020E6100000BAB9B37E12C854C0A54E171C8A284540"
"ANN2004-01899","624",,"BRUSH",,"Commercial Inspection","Issue CofC","Issued","2/2/2022 00:00:00","01000137.","0101000020E6100000AB16F360B1C254C06079E189882A4540"
"ANN2004-01900","10010",,"JOY","ROAD","Commercial Inspection","Issue CofC","Issued","16/3/2022 00:00:00","18005240-3","0101000020E6100000CCBF74FE20CA54C0FB17A107F82D4540"
"ANN2004-01905","8830","","GRATIOT","","Commercial Inspection","Issue CofC","Issued","29/9/2021 00:00:00","19001674-8","0101000020E6100000DEFB3F9F96C054C0D9F5D70B74314540"
"ANN2004-01906","15325","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","1/12/2021 00:00:00","22012953.","0101000020E6100000037136CBA3CC54C00EE2A8C339354540"
"ANN2004-01911","2831","","Seven Mile","","Commercial Inspection","Issue CofC","Issued","1/2/2021 00:00:00",,
"ANN2004-01912","16215","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","29/3/2021 00:00:00","16017810-13","0101000020E6100000E981862E05C954C0F34B2E2CAD344540"
"ANN2004-01923","7341","","PURITAN","","Commercial Inspection","Issue CofC","Issued","19/7/2019 00:00:00","16007480-1","0101000020E6100000221F51C441C954C0328EF46A6F344540"
"ANN2004-01926","14044",,"TELEGRAPH",,"Commercial Inspection","Issue CofC","Issued","1/8/2022 00:00:00","22009303.","0101000020E61000004CDD047397D154C012D56C2084314540"
"ANN2004-01936","400","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","2/12/2021 00:00:00","01000001.","0101000020E6100000F4CF63548EC254C03592F5C4432A4540"
"ANN2004-01939","519","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","23/6/2021 00:00:00","03000030-1","0101000020E610000040582D2A8AC254C033AE9A62652A4540"
"ANN2004-01953","8536","","LINWOOD","","Commercial Inspection","Issue CofC","Issued","11/2/2021 00:00:00","10007429.","0101000020E61000009BD288F2BCC654C0244078DA2F2F4540"
"ANN2004-01955","14050","","JOS CAMPAU","","Commercial Inspection","Issue CofC","Issued","30/11/2020 00:00:00",,
"ANN2004-01957","3827","E","DAVISON","","Commercial Inspection","Issue CofC","Issued","6/8/2021 00:00:00","13007536-8","0101000020E6100000927198A7E6C354C0AC981F8F3E354540"
"ANN2004-01974","6452","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","23/4/2019 00:00:00","15000015.","0101000020E610000085A0647583C054C008D983120F2C4540"
"ANN2004-01975","13555",,"CHICAGO",,"Commercial Inspection","Issue CofC","Issued","21/3/2022 00:00:00","22003531-2","0101000020E6100000FC4A9CD957CB54C0AE829A0FC92E4540"
"ANN2004-01983","1009","","CASS","","Commercial Inspection","Issue CofC","Issued","26/10/2021 00:00:00","02000201-2","0101000020E6100000643A0C7156C354C0EC876BAC452A4540"
"ANN2004-01984","6601","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","5/11/2019 00:00:00","15000038.","0101000020E6100000FE29C14764C054C0C4C4378F412C4540"
"ANN2004-01989","8748",,"TIREMAN",,"Commercial Inspection","Issue CofC","Issued","13/4/2022 00:00:00","18004905.","0101000020E6100000622541EAEAC954C09A90FC2B0F2D4540"
"ANN2004-01994","1075","","WOODWARD","","Commercial Inspection","Issue CofC","Issued","5/3/2020 00:00:00","02001887-91","0101000020E61000000ED3FB8B10C354C0C5512EF88C2A4540"
"ANN2004-01998","4730","W","VERNOR","","Commercial Inspection","Issue CofC","Issued","10/1/2019 00:00:00","16000783-6","0101000020E61000004E476B8A55C654C055201816DB284540"
"ANN2004-01999","150","","MICHIGAN","","Commercial Inspection","Issue CofC","Issued","20/11/2019 00:00:00","02000260-0","0101000020E61000003A2939F225C354C084E172037D2A4540"
"ANN2004-02002","7505","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","28/8/2019 00:00:00","18006896-901","0101000020E610000093EDB8D39CC854C061222D7EC82C4540"
"ANN2004-02004","20409","","JAMES COUZENS","","Commercial Inspection","Issue CofC","Issued","14/5/2021 00:00:00","22019471-4","0101000020E610000031D92A8BD8CC54C06564B8468F384540"
"ANN2004-02010","16900",,"PLYMOUTH",,"Commercial Inspection","Issue CofC","Issued","8/9/2022 00:00:00","22005826.","0101000020E6100000570518B595CD54C035600A30AF2F4540"
"ANN2004-02019","14619","","KERCHEVAL","","Commercial Inspection","Issue CofC","Issued","22/5/2019 00:00:00","21000836.","0101000020E6100000667EB50586BC54C0D93310219E304540"
"ANN2004-02031","9101","","FREELAND","","Commercial Inspection","Issue CofC","Issued","17/7/2019 00:00:00","22036458.002L","0101000020E61000006B9B5C7EC5CB54C03B011554412E4540"
"ANN2004-02032","9960","","FREELAND","","Commercial Inspection","Issue CofC","Issued","17/2/2021 00:00:00","22035438.007L","0101000020E61000009C9EAA1ABFCB54C0F04FBD1B3B2F4540"
"ANN2004-02058","15700",,"LIVERNOIS",,"Commercial Inspection","Issue CofC","Issued","21/4/2022 00:00:00","12013193-4","0101000020E610000057E5C441F6C854C0C57EA86F0D344540"
"ANN2004-02065","18290",,"LIVERNOIS",,"Commercial Inspection","Issue CofC","Issued","8/9/2022 00:00:00","02004360.","0101000020E6100000C50F056103C954C01EB418817D364540"
"ANN2004-02068","2068","","MICHIGAN","","Commercial Inspection","Issue CofC","Issued","12/7/2021 00:00:00","08000540-1","0101000020E61000002137DB1FCCC454C08ECF18B3732A4540"
"ANN2004-02075","6600","","MICHIGAN","","Commercial Inspection","Issue CofC","Issued","20/11/2019 00:00:00","18002452.","0101000020E6100000011F4B9AFCC754C0AFF480026B2A4540"
"ANN2004-02091","8880",,"HUBBELL",,"Commercial Inspection","Issue CofC","Issued","14/7/2022 00:00:00","22038771.001","0101000020E6100000E2215DC3EDCB54C0F857A10D092E4540"
"ANN2004-02096","9320","","MICHIGAN","","Commercial Inspection","Issue CofC","Issued","19/11/2021 00:00:00","20004622.","0101000020E6100000ED4D07A3E5C954C0C05E77680D2A4540"
"ANN2004-02102","17580","","WYOMING","","Commercial Inspection","Issue CofC","Issued","4/11/2020 00:00:00","16037667-8","0101000020E61000000644C58242CA54C0B144B38FFB354540"
"ANN2004-02111","15911","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","26/1/2021 00:00:00","22016209-10","0101000020E6100000031EAB7D14CD54C01CA914870E374540"
"ANN2004-02112","16041","W","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","13/5/2022 00:00:00","22016225-7","0101000020E61000004F2F3A2E2FCD54C0A0F0E4790B374540"
"ANN2004-02114","16000","WEST","SEVEN MILE","ROAD","Commercial Inspection","Issue CofC","Issued","11/5/2022 00:00:00","22017206-8","0101000020E61000004ADB8E632ACD54C009E5A2591F374540"
"ANN2004-02124","3929","","SECOND LEGAL","","Commercial Inspection","Issue CofC","Issued","29/11/2021 00:00:00","04003286-8","0101000020E6100000389E8AB528C454C063262810842C4540"
"ANN2004-02134","124","W","COLUMBIA","","Commercial Inspection","Issue CofC","Issued","7/1/2020 00:00:00","02000443.","0101000020E610000074F39AFE76C354C025A7939A332B4540"
"ANN2004-02142","12800","W","MCNICHOLS",,"Commercial Inspection","Issue CofC","Issued","22/2/2022 00:00:00","22014152-9","0101000020E61000000FB39537FBCA54C0B9C88CBA5F354540"
"ANN2004-02143","13551",,"PLYMOUTH",,"Commercial Inspection","Issue CofC","Issued","8/9/2022 00:00:00","22004926-32","0101000020E6100000FE4573225DCB54C00CF5CC8FB52F4540"
"ANN2004-02154","9800","","MT ELLIOTT","","Commercial Inspection","Issue CofC","Issued","12/2/2019 00:00:00",,"0101000020E61000003A75F6DF54C254C04935F01F62334540"
"ANN2004-02186","13635","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","31/3/2021 00:00:00","22012792-4","0101000020E61000005526149F90CB54C0D3F8D5884A354540"
"ANN2004-02190","426","","CLINTON","","Commercial Inspection","Issue CofC","Issued","20/4/2021 00:00:00","01000217.","0101000020E610000017EF9B16D0C254C0D24845C1FC2A4540"
"ANN2004-02193","15421","","MACK","","Commercial Inspection","Issue CofC","Issued","24/6/2019 00:00:00","21001418.","0101000020E61000003D4806054FBC54C04493D4ABB9314540"
"ANN2004-02205","19121","","TELEGRAPH","","Commercial Inspection","Issue CofC","Issued","6/3/2020 00:00:00","22016798.","0101000020E61000001EC0F93FCDD154C0BEC1FA3F07374540"
"ANN2004-02214","10431","W","GRAND RIVER",,"Commercial Inspection","Issue CofC","Issued","4/4/2022 00:00:00","16004989-90","0101000020E61000007B92903D63C954C0653FFA15732F4540"
"ANN2004-02234","16830","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","16/1/2020 00:00:00","22005827-33","0101000020E61000007822357189CD54C0B16CADDCB32F4540"
"ANN2004-02241","13300","","JOY ROAD","","Commercial Inspection","Issue CofC","Issued","25/5/2021 00:00:00","22003189-94","0101000020E610000042DCCDEB3CCB54C03E1CDFA0F02D4540"
"ANN2004-02244","666","","PETERBORO","","Commercial Inspection","Issue CofC","Issued","13/1/2021 00:00:00","04000628-9","0101000020E6100000D88BE30017C454C09426F4F5FE2B4540"
"ANN2004-02248","1119","","WASHINGTON","","Commercial Inspection","Issue CofC","Issued","7/6/2021 00:00:00","02000301-2","0101000020E6100000D1961BD54CC354C0789DB819872A4540"
"ANN2004-02249","1227","","GRISWOLD","","Commercial Inspection","Issue CofC","Issued","20/3/2019 00:00:00","02002007.","0101000020E610000037B18B7F33C354C01C5A70949F2A4540"
"ANN2004-02255","14601","","JOY","ROAD","Commercial Inspection","Issue CofC","Issued","6/8/2021 00:00:00","22002191-6","0101000020E61000003BC7DED700CC54C0BC14A0FAD22D4540"
"ANN2004-02266","8001","","WYOMING","","Commercial Inspection","Issue CofC","Issued","4/8/2020 00:00:00","18016237-9","0101000020E61000001BB05C671BCA54C036F1FD0F0E2D4540"
"ANN2004-02267","17010","","HARPER","","Commercial Inspection","Issue CofC","Issued","7/3/2020 00:00:00","21003793.","0101000020E61000001958D94CFABB54C0F9BEEB7E39354540"
"ANN2004-02272","20170","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","13/10/2021 00:00:00","22016922.002","0101000020E6100000AF58F57F6FCF54C0BA4CEE7F19374540"
"ANN2004-02273","13701","W","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","5/5/2022 00:00:00","22015990-1","0101000020E6100000C0536712A3CB54C0478F9D0D24374540"
"ANN2004-02274","12701",,"JOY ROAD",,"Commercial Inspection","Issue CofC","Issued","18/7/2022 00:00:00","22002038-43","0101000020E610000038E6D978C0CA54C0DFAC14DFE02D4540"
"ANN2004-02275","17721",,"SCHOOLCRAFT",,"Commercial Inspection","Issue CofC","Issued","31/8/2022 00:00:00","22008823-30","0101000020E61000001B17337ADFCD54C06204620D73314540"
"ANN2004-02281","13747","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","29/10/2020 00:00:00","22004939-40","0101000020E610000063E8AB67A9CB54C003442B71B02F4540"
"ANN2004-02291","7866","","CONANT","","Commercial Inspection","Issue CofC","Issued","23/4/2019 00:00:00","13024858-62","0101000020E61000000B79F5779EC254C0514386A2A2314540"
"ANN2004-02297","10571","W","GRAND RIVER",,"Commercial Inspection","Issue CofC","Issued","15/7/2022 00:00:00","16004994.001","0101000020E6100000592D586079C954C0EBB4E13C832F4540"
"ANN2004-02309","1526","","BROADWAY","","Commercial Inspection","Issue CofC","Issued","27/7/2021 00:00:00","01000269-71","0101000020E6100000C702380C1FC354C04CDEB765132B4540"
"ANN2004-02310","457","E","LAFAYETTE","","Commercial Inspection","Issue CofC","Issued","26/7/2021 00:00:00","01000158.","0101000020E61000006D7156F8B5C254C051227FFDC62A4540"
"ANN2004-02312","400","E","LAFAYETTE","","Commercial Inspection","Issue CofC","Issued","24/3/2021 00:00:00","01000154-5","0101000020E610000030A61868BCC254C01256E063AD2A4540"
"ANN2004-02314","1260","","GRISWOLD","","Commercial Inspection","Issue CofC","Issued","1/4/2019 00:00:00","02001999.","0101000020E6100000BA0801ED25C354C0C03390B1AF2A4540"
"ANN2004-02316","19126","","JOY ROAD","","Commercial Inspection","Issue CofC","Issued","12/11/2019 00:00:00","22002805-6","0101000020E610000035E897A198CE54C063CA8384D02D4540"
"ANN2004-02322","14238","","HARPER","","Commercial Inspection","Issue CofC","Issued","6/12/2021 00:00:00","21003983.","0101000020E6100000A30BCE78DABD54C031B51F91B1334540"
"ANN2004-02325","17897","","MT ELLIOTT","","Commercial Inspection","Issue CofC","Issued","19/4/2021 00:00:00",,
"ANN2004-02329","18141","W","MCNICHOLS",,"Commercial Inspection","Issue CofC","Issued","16/8/2022 00:00:00",,
"ANN2004-02330","17209","","MACK","","Commercial Inspection","Issue CofC","Issued","18/6/2021 00:00:00",,
"ANN2004-02338","4700","E","DAVISON","","Commercial Inspection","Issue CofC","Issued","12/10/2021 00:00:00","13007495-9","0101000020E61000009F92140B82C354C06193DEE078354540"
"ANN2004-02344","11641","","GREENFIELD","","Commercial Inspection","Issue CofC","Issued","15/10/2020 00:00:00","22051064-73","0101000020E610000037AB26ACAACC54C0EC47859CC42F4540"
"ANN2004-02345","24841","W","GRAND RIVER",,"Commercial Inspection","Issue CofC","Issued","23/3/2022 00:00:00","22007634-45","0101000020E61000004D50AFB859D254C044BE8FB4BD364540"
"ANN2004-02346","24861","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","16/12/2020 00:00:00","22013445-6","0101000020E610000029E4CDF951D254C0DC05DEC1FA344540"
"ANN2004-02350","7701",,"MCGRAW",,"Commercial Inspection","Issue CofC","Issued","8/7/2022 00:00:00","20004818.","0101000020E6100000326D31CD02C954C01D1ADC8CEA2A4540"
"ANN2004-02363","12745","","GRATIOT","","Commercial Inspection","Issue CofC","Issued","3/11/2020 00:00:00","21028966-7","0101000020E61000008B6F7FEE3FBF54C051F1AB11C2354540"
"ANN2004-02367","9654","","GRATIOT","","Commercial Inspection","Issue CofC","Issued","18/10/2021 00:00:00","19001628-46","0101000020E6100000DD6C9F8256C054C01E0C037739324540"
"ANN2004-02372","1807",,"LIVERNOIS",,"Commercial Inspection","Issue CofC","Issued","7/3/2022 00:00:00","18007124.","0101000020E6100000DC3C9B1A0AC754C038BA4F3F51284540"
"ANN2004-02393","1420",,"WASHINGTON BLVD",,"Commercial Inspection","Issue CofC","Issued","16/3/2022 00:00:00","02000287.","0101000020E6100000EC4A574E3AC354C0CFEDE746C22A4540"
"ANN2004-02405","18500","","WYOMING","","Commercial Inspection","Issue CofC","Issued","23/10/2019 00:00:00","16037756-62","0101000020E61000000A9C2A1944CA54C0AFFF0857B7364540"
"ANN2004-02408","18201","W","WARREN","","Commercial Inspection","Issue CofC","Issued","5/8/2020 00:00:00","22000237-8","0101000020E6100000C5715CDAE9CD54C0CFAFB098E82B4540"
"ANN2004-02415","14826","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","17/5/2021 00:00:00","22006017-9","0101000020E610000094F2290232CC54C01994BC17BD2F4540"
"ANN2004-02438","16801","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","6/3/2020 00:00:00","22005196-8","0101000020E610000066A6810F80CD54C049B6127CA02F4540"
"ANN2004-02451","19631","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","11/8/2021 00:00:00","22005396-9","0101000020E6100000C91B155D02CF54C09F7B03C1912F4540"
"ANN2004-02453","525","","MONROE","","Commercial Inspection","Issue CofC","Issued","12/7/2021 00:00:00","03000194.","0101000020E610000037769DCDB2C254C0A3E396BFEB2A4540"
"ANN2004-02454","558","","MONROE","","Commercial Inspection","Issue CofC","Issued","30/9/2020 00:00:00","03000190-1","0101000020E6100000441895F3A3C254C0B4BDF54CE62A4540"
"ANN2004-02455","20450",,"PLYMOUTH",,"Commercial Inspection","Issue CofC","Issued","2/8/2022 00:00:00","22005585.","0101000020E610000045D691676FCF54C0C00F1509A22F4540"
"ANN2004-02456","3785",,"GRATIOT",,"Commercial Inspection","Issue CofC","Issued","28/7/2022 00:00:00",,"0101000020E6100000C9C3F81F8FC154C05E17FE5FB72E4540"
"ANN2004-02465","1228","","RANDOLPH","","Commercial Inspection","Issue CofC","Issued","7/9/2021 00:00:00","01003929-30","0101000020E6100000BE6AB899DCC254C0EF3BA3DAD22A4540"
"ANN2004-02467","3445","","RUSSELL","","Commercial Inspection","Issue CofC","Issued","22/10/2021 00:00:00","05001265-83","0101000020E61000004DF08C0ED6C254C0F6C39237E72C4540"
"ANN2004-02484","1601","","SPRINGWELLS","","Commercial Inspection","Issue CofC","Issued","24/6/2019 00:00:00","20005563.","0101000020E6100000D771A844F1C754C022AFE3C344274540"
"ANN2004-02492","10400","","GRATIOT","","Commercial Inspection","Issue CofC","Issued","9/12/2020 00:00:00","19001590.","0101000020E61000001E99516508C054C0CAFD5B381B334540"
"ANN2004-02493","15407","WEST","SEVEN MILE","ROAD","Commercial Inspection","Issue CofC","Issued","18/10/2021 00:00:00","22016156-7","0101000020E610000030A3620ABACC54C0B539E97F10374540"
"ANN2004-02495","15845","","SCHAEFER","","Commercial Inspection","Issue CofC","Issued","30/11/2020 00:00:00","22030739.","0101000020E61000002D6F793680CB54C019B68F6B40344540"
"ANN2004-02496","16331","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","22/4/2019 00:00:00","22016256-63","0101000020E610000033184AFC63CD54C0A73ACFCC08374540"
"ANN2004-02502","16901","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","10/12/2021 00:00:00","22016268-9","0101000020E61000006616DBF27DCD54C0A87F095B07374540"
"ANN2004-02537","12424",,"JOS CAMPAU AKA 12426",,"Commercial Inspection","Issue CofC","Issued","27/5/2022 00:00:00",,
"ANN2004-02540","5716","","MICHIGAN","","Commercial Inspection","Issue CofC","Issued","20/7/2021 00:00:00","16001711-3","0101000020E61000002B3FCB3047C754C0C8B8FD5A6D2A4540"
"ANN2004-02547","6000",,"MICHIGAN",,"Commercial Inspection","Issue CofC","Issued","12/7/2022 00:00:00","16001694.","0101000020E6100000238FA14C7CC754C0093CAF376C2A4540"
"ANN2004-02550","18200","","JOY","","Commercial Inspection","Issue CofC","Issued","28/1/2019 00:00:00","22002900-10","0101000020E6100000A66E0989F3CD54C07CA2EF98D62D4540"
"ANN2004-02560","441","","MACOMB","","Commercial Inspection","Issue CofC","Issued","24/9/2019 00:00:00","01000212-4","0101000020E610000088A06AA3C7C254C046CB5D00F72A4540"
"ANN2004-02561","328","","MACOMB","","Commercial Inspection","Issue CofC","Issued","5/12/2019 00:00:00","01000205.","0101000020E6100000D14595B9D7C254C0FA95FDC9D82A4540"
"ANN2004-02562","340","","MACOMB","St","Commercial Inspection","Issue CofC","Issued","5/12/2019 00:00:00","01000204.","0101000020E6100000B2609394D4C254C06746467FDB2A4540"
"ANN2004-02571","17800","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","24/11/2021 00:00:00","22072598-9","0101000020E610000079221E4CFDCD54C0AE17C2131B374540"
"ANN2004-02573","18138","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","7/6/2021 00:00:00","22017070-9","0101000020E6100000D002C3C618CE54C0B66FEB1D14374540"
"ANN2004-02585","14919","E","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","26/6/2019 00:00:00","21021176-8","0101000020E61000007B20C848F5BD54C0357720B7C2374540"
"ANN2004-02600","8004",,"TIREMAN",,"Commercial Inspection","Issue CofC","Issued","25/7/2022 00:00:00","16002021-5","0101000020E6100000B32D20766FC954C0BD27DC85132D4540"
"ANN2004-02602","415","E","CONGRESS","","Commercial Inspection","Issue CofC","Issued","15/3/2019 00:00:00","01000138.","0101000020E6100000B1A5E317ADC254C0ECE2CA5D862A4540"
"ANN2004-02603","19338",,"SCHOOLCRAFT",,"Commercial Inspection","Issue CofC","Issued","13/9/2022 00:00:00","22009599-603","0101000020E6100000232926D9D4CE54C0D6D357157B314540"
"ANN2004-02619","19441",,"SCHOOLCRAFT",,"Commercial Inspection","Issue CofC","Issued","25/4/2022 00:00:00","22008951-6","0101000020E6100000DB3F85A9E6CE54C067179DD46C314540"
"ANN2004-02620","1426","","BAGLEY","","Commercial Inspection","Issue CofC","Issued","9/7/2021 00:00:00","06000343.001","0101000020E6100000133DE54C2AC454C0895135523B2A4540"
"ANN2004-02621","4465","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","13/6/2019 00:00:00","10000510-1","0101000020E6100000EB012E715CC554C0638240404A2C4540"
"ANN2004-02622","15808","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","24/8/2020 00:00:00","22005916-7","0101000020E61000005D20AC94E6CC54C01D01FFEBB62F4540"
"ANN2004-02643","20035",,"PLYMOUTH",,"Commercial Inspection","Issue CofC","Issued","11/8/2022 00:00:00","22005421-6","0101000020E6100000DB9962952DCF54C0F530FC1A902F4540"
"ANN2004-02647","2212",,"PURITAN",,"Commercial Inspection","Issue CofC","Issued","2/9/2022 00:00:00","08005275.","0101000020E61000005100B942CDC754C0FEB2D6188D344540"
"ANN2004-02654","2861","","WESTERN","","Commercial Inspection","Issue CofC","Issued","3/6/2019 00:00:00","20010885-6","0101000020E6100000791CDA730EC954C0E3B97411F7274540"
"ANN2004-02658","8055","E","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","24/3/2021 00:00:00","17005036-53","0101000020E6100000C6618E7C7AC154C046D9564C96374540"
"ANN2004-02682","438","","MACOMB","","Commercial Inspection","Issue CofC","Issued","20/9/2019 00:00:00","01000197.","0101000020E6100000F02C9CF6C4C254C05C4F6BF8E82A4540"
"ANN2004-02697","9768","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","31/10/2019 00:00:00","16005190-5","0101000020E6100000C4CC1C17D9C854C070122830352F4540"
"ANN2004-02698","3938","W","VERNOR",,"Commercial Inspection","Issue CofC","Issued","28/6/2022 00:00:00","14000385.","0101000020E610000002B645A8DAC554C02C18C4AA3D294540"
"ANN2004-02699","1401","","BROADWAY","","Commercial Inspection","Issue CofC","Issued","17/5/2021 00:00:00","01004025-30L","0101000020E6100000008A9ACA0CC354C006FEBDEAE72A4540"
"ANN2004-02700","12041","","DEXTER","","Commercial Inspection","Issue CofC","Issued","31/10/2021 00:00:00","14006231-2","0101000020E6100000DE7E21C90BC854C02FF532DAD1304540"
"ANN2004-02719","18500","","VAN DYKE","","Commercial Inspection","Issue CofC","Issued","4/11/2020 00:00:00","17009804-6","0101000020E610000003521CC584C154C03E312B3F01374540"
"ANN2004-02726","5900","W","VERNOR",,"Commercial Inspection","Issue CofC","Issued","2/9/2022 00:00:00","16000736.","0101000020E6100000980B0CCBC4C654C0AD7E7D1184284540"
"ANN2004-02760","16980","W","WARREN","","Commercial Inspection","Issue CofC","Issued","8/12/2021 00:00:00","22000775-80","0101000020E6100000106DCA1B96CD54C03DEC8432FF2B4540"
"ANN2004-02773","18725","","VAN DYKE","","Commercial Inspection","Issue CofC","Issued","29/5/2019 00:00:00","15005348-54","0101000020E61000008F6C482091C154C0FBFDF5583C374540"
"ANN2004-02774","18800","","VAN DYKE","","Commercial Inspection","Issue CofC","Issued","12/4/2019 00:00:00","17009833-4","0101000020E6100000A181BE4586C154C0ABCF197948374540"
"ANN2004-02788","20047","W","WARREN",,"Commercial Inspection","Issue CofC","Issued","31/5/2022 00:00:00","22000389-91","0101000020E6100000B3A05D0B22CF54C048C15B60E32B4540"
"ANN2004-02795","6045","","JOHN C LODGE","","Commercial Inspection","Issue CofC","Issued","29/7/2019 00:00:00","06001568.","0101000020E6100000DBB4B41F1EC554C007D222F4742E4540"
"ANN2004-02796","616","","WOODWARD","","Commercial Inspection","Issue CofC","Issued","13/5/2019 00:00:00","01004101.","0101000020E61000004E12D727EAC254C0998809B9532A4540"
"ANN2004-02800","2901",,"GRAND RIVER",,"Commercial Inspection","Issue CofC","Issued","11/7/2022 00:00:00","06000876-81","0101000020E6100000FD5343F753C454C0F982A7AF722B4540"
"ANN2004-02817","1995","E","WOODBRIDGE","","Commercial Inspection","Issue CofC","Issued","9/11/2021 00:00:00","09000090.","0101000020E6100000B11853C8ACC154C065FEA1AA012B4540"
"ANN2004-02833","20164","","Van Dyke","","Commercial Inspection","Issue CofC","Issued","14/12/2021 00:00:00","17009935-46","0101000020E61000002F0E2A8B8CC154C04ACFADAEE7384540"
"ANN2004-02836","2130","","MICHIGAN","","Commercial Inspection","Issue CofC","Issued","20/9/2021 00:00:00","10000294.","0101000020E610000098BC5854DBC454C0374BBA08732A4540"
"ANN2004-02839","17101",,"Conant",,"Commercial Inspection","Issue CofC","Issued","8/6/2022 00:00:00",,
"ANN2004-02840","2315","E","MCNICHOLS",,"Commercial Inspection","Issue CofC","Issued","1/9/2022 00:00:00","09006708-14","0101000020E61000001380EF9B0BC554C0BBA9B43F9C354540"
"ANN2004-02850","19797","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","11/3/2021 00:00:00","16017515-31","0101000020E6100000E7EF5A5C19C954C063BE064917384540"
"ANN2004-02853","320","E","SEVEN","","Commercial Inspection","Issue CofC","Issued","12/12/2019 00:00:00","09007589.003L","0101000020E61000007361F75F5FC654C0A3B1FA9F53374540"
"ANN2004-02869","16800","","SCHAEFER","","Commercial Inspection","Issue CofC","Issued","1/6/2020 00:00:00","22030050.001","0101000020E6100000676E06C871CB54C013365E8103354540"
"ANN2004-02876","12320",,"WOODROW WILSON",,"Commercial Inspection","Issue CofC","Issued","15/8/2022 00:00:00","06006181-2","0101000020E61000002C91EAA3D3C654C00AAB22EC1E324540"
"ANN2004-02883","16540",,"MEYERS",,"Commercial Inspection","Issue CofC","Issued","25/5/2022 00:00:00","16046134-52","0101000020E6100000D8B6DAA4D9CA54C0DFADD14DCE344540"
"ANN2004-02900","6250","","WOODWARD","AVENUE","Commercial Inspection","Issue CofC","Issued","23/7/2021 00:00:00","01004267.","0101000020E6100000B7F22A6D89C454C0397B0671002F4540"
"ANN2004-02902","6500","","WOODWARD","","Commercial Inspection","Issue CofC","Issued","17/12/2021 00:00:00","01004283.","0101000020E6100000F22D32A69FC454C07430AA5A472F4540"
"ANN2004-02908","19803","","RALSTON","","Commercial Inspection","Issue CofC","Issued","10/8/2021 00:00:00","01009649-55","0101000020E6100000BCCB969A82C754C0E428C3921F384540"
"ANN2004-02920","5564",,"WOODWARD",,"Commercial Inspection","Issue CofC","Issued","24/3/2022 00:00:00","01004239.","0101000020E6100000476EC7D346C454C0D585BB58592E4540"
"ANN2004-02925","20581","","MOUND","","Commercial Inspection","Issue CofC","Issued","10/12/2020 00:00:00","13012926-99","0101000020E610000048333B96DAC254C065797DDD43394540"
